tempo,temp,pressao,altitude,luz,gas1,gas2,gas3,Air,humidade,temp,poeira
Segunda-27/9/2020  13:17:58,37.27,93082.22,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:17:59,37.24,93079.64,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:01,37.24,93081.77,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:03,37.27,93081.00,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:04,37.23,93074.89,711,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:06,37.24,93082.08,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:08,37.23,93076.81,711,34,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:10,37.24,93077.21,710,34,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:11,37.21,93074.60,711,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:13,37.22,93080.78,710,35,17,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:18:15,37.23,93080.49,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:16,37.21,93080.55,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:18,37.22,93082.14,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:20,37.22,93080.09,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:22,37.24,93081.60,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:23,37.24,93082.99,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:25,37.21,93081.39,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:27,37.23,93084.47,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:28,37.20,93077.16,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:30,37.20,93080.30,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:32,37.20,93074.75,711,35,18,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:34,37.20,93082.57,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:35,37.20,93079.97,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:37,37.20,93079.60,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:39,37.23,93088.30,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:40,37.20,93079.42,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:42,37.25,93083.01,710,35,17,0,0,54,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:44,37.23,93080.49,710,35,16,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:18:46,37.21,93078.09,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:47,37.26,93086.38,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:49,37.26,93085.85,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:51,37.30,93089.17,709,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:52,37.30,93088.02,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:54,37.30,93087.96,710,35,17,0,0,54,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:56,37.30,93089.76,709,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:58,37.30,93090.42,709,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:18:59,37.31,93085.64,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:01,37.32,93086.91,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:03,37.37,93093.46,709,35,18,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:04,37.35,93083.25,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:06,37.36,93084.86,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:08,37.35,93083.94,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:10,37.36,93082.96,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:11,37.36,93081.36,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:13,37.35,93079.24,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:15,37.36,93079.44,710,35,16,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  13:19:16,37.39,93082.36,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:18,37.41,93079.54,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:20,37.41,93080.41,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:22,37.44,93082.14,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:23,37.41,93079.02,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:25,37.41,93077.80,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:27,37.48,93085.88,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:28,37.45,93081.33,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:30,37.46,93082.05,710,35,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:32,37.42,93082.21,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:34,37.36,93080.51,710,35,18,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:35,37.33,93077.04,711,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:37,37.31,93082.33,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:39,37.30,93079.96,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:40,37.28,93081.61,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:42,37.29,93081.64,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:19:44,37.29,93082.71,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:46,37.29,93083.00,710,35,16,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:19:47,37.30,93083.28,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:49,37.28,93079.49,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:51,37.29,93085.99,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:52,37.26,93078.69,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:54,37.27,93081.53,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:56,37.26,93081.15,710,34,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:58,37.29,93086.52,710,34,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:19:59,37.27,93084.14,710,34,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:01,37.24,93080.02,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:03,37.22,93080.58,710,35,18,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:04,37.21,93082.61,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:06,37.23,93079.60,710,35,18,0,0,54,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:08,37.21,93079.13,710,35,18,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:10,37.24,93086.61,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:11,37.20,93079.25,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:13,37.20,93076.64,711,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:15,37.19,93078.67,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:16,37.20,93081.17,710,36,17,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:20:18,37.17,93074.56,711,36,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:20,37.18,93076.71,711,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:22,37.21,93079.31,710,35,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:23,37.24,93080.69,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:25,37.25,93079.88,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:27,37.30,93083.84,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:28,37.29,93080.97,710,35,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:30,37.31,93079.89,710,36,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:32,37.30,93079.66,710,36,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:34,37.30,93079.11,710,35,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:20:35,37.34,93080.92,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:37,37.34,93081.94,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:39,37.31,93073.97,711,36,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:40,37.32,93078.03,710,36,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:42,37.36,93075.78,711,36,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:44,37.36,93077.91,710,36,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:46,37.36,93078.25,710,36,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:47,37.35,93077.15,710,36,17,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  13:20:49,37.34,93080.55,710,36,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:51,37.30,93078.10,710,35,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:52,37.30,93076.32,711,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:54,37.31,93077.60,710,35,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:56,37.31,93075.68,711,32,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:58,37.32,93079.39,710,21,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:20:59,37.29,93076.94,711,14,18,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:01,37.29,93071.53,711,12,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:03,37.29,93079.38,710,12,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:04,37.23,93071.76,711,12,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:06,37.20,93072.99,711,13,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:08,37.19,93074.17,711,14,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:10,37.16,93077.49,710,14,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:11,37.17,93076.64,711,14,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:13,37.15,93071.32,711,13,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:15,37.19,93073.97,711,12,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:16,37.23,93076.49,711,12,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:18,37.25,93075.00,711,12,15,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:21:20,37.28,93077.58,710,12,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:22,37.28,93076.82,711,14,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:23,37.26,93076.80,711,15,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:25,37.26,93079.41,710,14,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:27,37.24,93077.91,710,13,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:28,37.19,93070.52,711,14,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:30,37.20,93074.21,711,15,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:32,37.18,93075.69,711,14,15,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:34,37.19,93073.80,711,14,18,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:35,37.18,93069.39,711,12,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:37,37.23,93071.24,711,11,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:39,37.27,93072.67,711,11,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:40,37.30,93076.17,711,11,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:42,37.31,93071.33,711,11,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:44,37.33,93070.77,711,11,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:46,37.36,93076.16,711,11,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:47,37.37,93077.06,711,11,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:21:49,37.37,93075.17,711,10,18,0,0,53,32.00,Temp: ,0.62
Segunda-27/9/2020  13:21:51,37.35,93070.18,711,10,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:53,37.36,93071.60,711,10,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:54,37.34,93075.85,711,11,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:56,37.34,93072.74,711,11,18,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:58,37.35,93072.97,711,11,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:21:59,37.36,93072.65,711,11,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:01,37.39,93073.33,711,11,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:03,37.39,93074.17,711,11,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:05,37.39,93072.12,711,11,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:06,37.35,93071.05,711,11,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:08,37.32,93072.78,711,11,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:10,37.30,93077.02,711,11,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:11,37.27,93075.43,711,11,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:13,37.27,93074.07,711,11,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:15,37.30,93074.44,711,11,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:17,37.30,93070.03,711,12,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:18,37.31,93071.85,711,11,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:20,37.33,93073.71,711,11,17,0,0,53,31.00,Temp: ,0.62
Segunda-27/9/2020  13:22:22,37.30,93072.84,711,10,15,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:23,37.28,93077.06,711,10,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:25,37.27,93072.82,711,10,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:27,37.25,93075.70,711,10,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:29,37.20,93072.66,711,10,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:30,37.21,93076.69,711,10,17,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:32,37.23,93074.75,711,10,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:34,37.26,93074.89,711,10,17,0,0,52,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:35,37.30,93077.89,710,10,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:37,37.29,93074.67,711,10,16,0,0,53,32.00,Temp: ,-1
Segunda-27/9/2020  13:22:39,37.29,93072.61,711,10,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:41,37.30,93077.54,710,10,17,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:42,37.32,93078.55,710,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:44,37.32,93076.11,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:46,37.35,93077.32,710,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:47,37.33,93075.13,711,10,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:49,37.37,93077.44,710,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:51,37.37,93075.32,711,10,17,0,0,52,31.00,Temp: ,0.62
Segunda-27/9/2020  13:22:53,37.37,93078.13,710,10,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:54,37.33,93072.52,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:56,37.34,93071.32,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:58,37.37,93072.91,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:22:59,37.38,93074.53,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:01,37.40,93076.88,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:03,37.39,93075.92,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:05,37.40,93068.86,711,10,16,0,0,53,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:06,37.39,93069.48,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:08,37.36,93073.55,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:10,37.35,93069.99,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:11,37.36,93073.55,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:13,37.39,93076.96,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:15,37.38,93075.20,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:17,37.40,93077.74,710,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:18,37.40,93076.88,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:20,37.38,93072.78,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:22,37.39,93075.08,711,10,15,0,0,52,31.00,Temp: ,0.62
Segunda-27/9/2020  13:23:23,37.40,93071.80,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:25,37.42,93073.82,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:27,37.40,93075.66,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:29,37.35,93068.96,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:30,37.30,93069.21,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:32,37.31,93069.96,711,11,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:23:34,37.33,93070.60,711,12,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:35,37.32,93068.07,711,12,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:37,37.34,93073.39,711,12,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:39,37.34,93069.58,711,14,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:41,37.35,93069.81,711,17,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:42,37.38,93069.97,711,20,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:44,37.39,93069.30,711,19,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:46,37.41,93072.57,711,17,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:47,37.38,93067.21,711,17,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:49,37.44,93073.96,711,18,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:51,37.41,93075.55,711,18,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:53,37.45,93075.72,711,16,16,0,0,52,30.00,Temp: ,0.62
Segunda-27/9/2020  13:23:54,37.37,93069.22,711,12,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:56,37.39,93078.91,710,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:58,37.35,93071.41,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:23:59,37.35,93077.85,710,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:01,37.32,93067.73,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:03,37.36,93072.13,711,10,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:05,37.37,93074.27,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:06,37.32,93075.77,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:08,37.31,93077.60,710,10,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:10,37.38,93079.92,710,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:11,37.36,93077.35,710,10,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:13,37.37,93076.71,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:15,37.37,93079.00,710,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:17,37.37,93074.64,711,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:18,37.37,93073.96,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:20,37.33,93072.66,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:22,37.30,93070.43,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:23,37.30,93072.29,711,10,16,0,0,52,30.00,Temp: ,0.62
Segunda-27/9/2020  13:24:25,37.29,93073.80,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:27,37.29,93072.41,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:29,37.30,93068.46,711,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:30,37.30,93065.88,712,10,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:32,37.33,93071.64,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:34,37.34,93070.10,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:35,37.34,93067.32,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:37,37.31,93068.22,711,9,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:39,37.34,93071.85,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:41,37.35,93073.32,711,9,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:42,37.33,93071.82,711,9,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:44,37.34,93069.75,711,9,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:46,37.36,93074.07,711,9,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:47,37.30,93069.39,711,9,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:24:49,37.31,93068.89,711,9,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:24:51,37.34,93078.14,710,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:24:53,37.33,93069.53,711,9,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:24:54,37.34,93072.22,711,10,16,0,0,52,31.00,Temp: ,0.62
Segunda-27/9/2020  13:24:56,37.35,93072.77,711,9,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:24:58,37.33,93073.71,711,9,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:24:59,37.31,93072.22,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:01,37.34,93070.47,711,10,15,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:03,37.30,93076.08,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:05,37.30,93074.27,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:06,37.31,93074.64,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:08,37.31,93072.22,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:10,37.35,93073.78,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:12,37.34,93071.52,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:13,37.35,93074.71,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:15,37.31,93072.22,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:17,37.28,93072.35,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:18,37.24,93070.07,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:20,37.27,93075.26,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:22,37.29,93074.67,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:24,37.32,93079.66,710,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:25,37.31,93082.33,710,10,16,0,0,52,31.00,Temp: ,0.62
Segunda-27/9/2020  13:25:27,37.30,93074.93,710,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:29,37.31,93077.77,710,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:30,37.30,93076.64,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:32,37.29,93075.89,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:34,37.32,93075.14,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:36,37.32,93078.72,710,10,15,0,0,52,31.00,Temp: ,-1
